,parent_event_id,main_event,sub_events,Event_ID_decimal,Event_Type,Main_Event,Source,Event_Name,UUID,GID(s),Location,Hazard,Start_Year,Start_Month,Start_Day,End_Year,End_Month,End_Day,Injured_Min,Injured_Max,Deaths_Min,Deaths_Max,Displaced_Min,Displaced_Max,Homelessness_Min,Homelessness_Max,Affected_Min,Affected_Max,Buildings_Damaged_Min,Buildings_Damaged_Max,Insured_Damage_Min,Insured_Damage_Max,Insured_Damage_Unit,Insured_Damage_Inflation_Adjusted,Insured_Damage_Inflation_Adjusted_Year,Damage_Min,Damage_Max,Damage_Unit,Damage_Inflation_Adjusted,Damage_Inflation_Adjusted_Year
402,83,G3AJZbC,[],83.05,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Dot_(1985),Typhoon Dot (1985)   ,bPZde3G,"['PHL.60_1,PHL.76_1,PHL.55_1']","['Pampanga&Philippines', 'Tarlac&Philippines', 'Nueva Ecija&Philippines']",[''],1985,10,17,1985,10,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69000,69000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
403,83,G3AJZbC,[],83.06,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Dot_(1985),Typhoon Dot (1985)   ,mcBqsD2,['CHN.9_1'],['Hainan&China'],[''],1985,10,20,1985,10,20,34,34,2,2,NULL,NULL,NULL,NULL,NULL,NULL,52301,53301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
404,83,G3AJZbC,[],83.07,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Dot_(1985),Typhoon Dot (1985)   ,6FGTHx7,['PHL.28_1'],['Davao Del Sur&Philippines'],[''],1985,10,17,1985,10,18,NULL,NULL,10,10,NULL,NULL,10,30,NULL,NULL,2,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
405,83,G3AJZbC,[],83.08,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Dot_(1985),Typhoon Dot (1985)   ,G7A9efR,['PHL.5.7_1'],['Legazpi&Philippines'],[''],1985,10,17,1985,10,18,NULL,NULL,1,1,825,825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
406,84,,"['MnZmqE8', 'jsc2n2Y', 'K7ohsLq']",84.00,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Phanfone_(2014),Typhoon Phanfone (2014)   ,2nTULf7,"['MNP,JPN,USA.2_1']","['Mariana Islands', 'Japan', 'Alaska&the United States']","['Wind', 'Flood', 'Lighting']",2014,9,28,2014,10,12,NULL,NULL,11,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100000000,100000000,USD,No,NULL
407,84,2nTULf7,[],84.01,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Phanfone_(2014),Typhoon Phanfone (2014)   ,MnZmqE8,['JPN'],['Japan'],[''],2014,10,4,2014,10,7,2,6,11,11,NULL,NULL,NULL,NULL,2,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10500000000,10500000000,JPY,No,NULL
408,84,2nTULf7,[],84.02,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Phanfone_(2014),Typhoon Phanfone (2014)   ,jsc2n2Y,['JPN.32.12_1'],['Kadena Air Base&Kadena&Okinawa Prefecture&Japan'],[''],2014,10,4,2014,10,7,10,10,1,1,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
409,84,2nTULf7,[],84.03,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Phanfone_(2014),Typhoon Phanfone (2014)   ,K7ohsLq,['JPN.38_1'],['Shizuoka Prefecture&Japan'],[''],2014,10,6,2014,10,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1447,1447,NULL,NULL,NULL,NULL,NULL,3210000000,3210000000,JPY,No,NULL
410,85,,"['ETyGq5b', 'Y2E3XYQ', 'Hkyg64R', '3pGhFgK', 'a8VEYjL', 'fqcPxQY', 'PLbessy', 'sM2bMkS', 'P7BqZmG', 'guMCXgN']",85.00,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,VMRXVHm,"['AR6-8,TTO,ATG,BRB,GRD,DMA,KNA,LCA,PRI,DOM,HTI,JAM,CUB,CUB.8_1,USA,CAN']","['Lesser Antilles', 'Puerto Rico', 'Hispaniola', 'Jamaica', 'Cuba', 'Isle of Youth', 'the United States', 'Canada']","['Wind', 'Flood']",2000,9,15,2000,9,25,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16000000,16000000,USD,No,NULL
411,85,VMRXVHm,[],85.01,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,ETyGq5b,['PRI'],['Puerto Rico'],[''],2000,9,17,2000,9,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100000,100000,USD,No,NULL
412,85,VMRXVHm,[],85.02,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,Y2E3XYQ,['PRI.58_1'],['Ponce&Puerto Rico'],[''],2000,9,17,2000,9,18,NULL,NULL,NULL,NULL,10,30,NULL,NULL,NULL,NULL,102,202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
413,85,VMRXVHm,[],85.03,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,Hkyg64R,['USA'],['the US'],[''],2000,9,22,2000,9,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16000000,16000000,USD,No,NULL
414,85,VMRXVHm,[],85.04,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,3pGhFgK,"['USA.10.3_1,USA.10.7_1,USA.10.16_1,USA.10.22_1,USA.10.29_1,USA.10.31_1,USA.10.46_1,USA.10.57_1,USA.10.66_1,USA.10.67_1']","['Florida panhandle&the US', 'Bay&the US', 'Calhoun&the US', 'Escambia&the US', 'Gulf&the US', 'Holmes&the US', 'Jackson&the US', 'Okaloosa&the US', 'Santa Rosa&the US', 'Walton&the US', 'Washington&the US']",[''],2000,9,22,2000,9,22,NULL,NULL,NULL,NULL,120,140,NULL,NULL,4000,6000,200,900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
415,85,VMRXVHm,[],85.05,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,a8VEYjL,['USA.10.36_1'],['Leon County&Florida&the US'],[''],2000,9,22,2000,9,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
416,85,VMRXVHm,[],85.06,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,fqcPxQY,['USA.10.22_1'],['Port St. Joe&Gulf County&Florida&the US'],[''],2000,9,22,2000,9,22,NULL,NULL,NULL,NULL,60,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
417,85,VMRXVHm,[],85.07,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,PLbessy,['USA.10.22_1'],['Cape San Blas&Gulf County&Florida&the US'],[''],2000,9,22,2000,9,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4000,6000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100001,200001,USD,No,NULL
418,85,VMRXVHm,[],85.08,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,sM2bMkS,['USA.10.65_1'],['Wakulla County&Florida&the US'],[''],2000,9,22,2000,9,22,NULL,NULL,NULL,NULL,NULL,NULL,10,30,NULL,NULL,123,137,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
419,85,VMRXVHm,[],85.09,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,P7BqZmG,['USA.41.8_1'],['Berkeley County&South Carolina&the US'],[''],2000,9,22,2000,9,22,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420,85,VMRXVHm,[],85.10,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Helene_(2000),Tropical Storm Helene (2000)   ,guMCXgN,['USA.41.3_1'],['Martin&Allendale&South Carolina&the US'],[''],2000,9,22,2000,9,22,6,6,1,1,NULL,NULL,NULL,NULL,NULL,NULL,12,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
421,86,,['tzrNwrn'],86.00,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Cyclone_Hollanda,Cyclone Hollanda   ,EfrJWLE,"['MUS,REU']","['Mauritius', 'Réunion']","['Wind', 'Flood']",1994,2,6,1994,2,15,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,135000000,135000000,USD,No,NULL
422,86,EfrJWLE,[],86.01,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Cyclone_Hollanda,Cyclone Hollanda   ,tzrNwrn,['MUS'],['Mauritius'],[''],1994,2,11,1994,2,13,NULL,NULL,2,2,NULL,NULL,1500,1600,NULL,NULL,450,450,NULL,NULL,NULL,NULL,NULL,135000000,135000000,USD,No,NULL
2149,572,,['CgWZeon'],572.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,July 1743 heatwave in China,bFNLo3G,['CHN'],['China'],['Heatwave'],1743,7,NULL,1743,7,NULL,NULL,NULL,11400,11400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2150,572,bFNLo3G,[],572.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,July 1743 heatwave in China,CgWZeon,['CHN.2.1_1'],['Beijing&China'],['Heatwave'],1743,7,25,1743,7,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2151,573,,[],573.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,July 1757 heatwave,gWk64GC,['Europe'],['Europe'],['Heatwave'],1757,7,NULL,1757,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2152,574,,[],574.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1808 United Kingdom heat wave,UH9GvNx,['GBR'],['United Kingdom'],['Heatwave'],1808,NULL,NULL,1808,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2153,575,,[],575.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1881 North American heat wave,8tiMUwH,['North America'],['North America'],['Heatwave'],1881,NULL,NULL,1881,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2154,576,,[],576.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1896 Eastern North America heat wave,uJu3HPU,['North America'],['North America'],['Heatwave'],1896,8,NULL,1896,8,NULL,NULL,NULL,1500,1500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2155,577,,['bCJZPFs'],577.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1900 The week of fire,ZRh28Xh,"['ARG.1_1,ARG.21.12_1']","['Buenos Aires&Argentina', 'Rosario&Argentina']",['Heatwave'],1900,2,1,1900,2,8,NULL,NULL,478,479,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2157,578,,['YtoAxNf'],578.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1901 eastern United States heat wave,PTJPXCF,['USA'],['Eastern United States&the United States'],['Heatwave'],1901,NULL,NULL,1901,NULL,NULL,NULL,NULL,9500,9500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2159,579,,[],579.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1906 United Kingdom heat wave,sfQdpbA,['GBR'],['the United Kingdom'],['Heatwave'],1906,8,NULL,1906,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2160,580,,['VbhnjhB'],580.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1911 Eastern North America heat wave,xndWvCm,"['AR6-5,G-ENA,USA']","['Eastern North America', 'the United States']",['Heatwave'],1911,NULL,NULL,1911,NULL,NULL,NULL,NULL,380,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2162,581,,[],581.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1911 United Kingdom heat wave,bC5wfDc,['GBR'],['the United Kingdom'],['Heatwave'],1911,7,NULL,1911,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2163,582,,[],582.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1911 France heat wave,CTHWjDN,['FRA'],['France'],['Heatwave'],1911,NULL,NULL,1911,NULL,NULL,NULL,NULL,41072,41072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2164,583,,['vKUqPGk'],583.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1913 California heat wave,qbehR2n,['USA.5_1'],['California&the United States'],['Heatwave'],1913,7,NULL,1913,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2166,584,,['ycrkqwK'],584.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves, July 1921 heat wave,P4wJYU9,"['CAN,USA,GBR']","['Eastern Canada&Canada', 'Northeastern United States&the United States', 'Central England&the United Kingdom']",['Heatwave'],1921,7,NULL,1921,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2168,585,,['DnrLKaG'],585.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1923-1924,bnqdiSe,['AUS.11.46_1'],['Marble Bar&Pilbara&Australia'],['Heatwave'],1923,10,31,1924,4,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2170,586,,[],586.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1930s North American heat waves,Utiwisx,['North America'],['North America'],['Heatwave'],1930,NULL,NULL,1938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2171,587,,"['vvAmXeo', 'XWGuoFw']",587.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1936 North American heat wave,29iyRf5,"['USA,CAN']","['the United States', 'Canada']",['Heatwave'],1936,NULL,NULL,1936,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2172,587,29iyRf5,[],587.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1936 North American heat wave,vvAmXeo,['USA.3.15_1'],['Yuma&Arizona&the United States'],['Heatwave'],1937,NULL,NULL,1937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2173,587,29iyRf5,[],587.02,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1936 North American heat wave,XWGuoFw,['CAN.12_1'],['Saskatchewan&Canada'],['Heatwave'],1937,7,NULL,1937,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2175,589,,['F4dTFFK'],589.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1947 Paris heat wave,V3GFYAp,['FRA.8.3_1'],['Paris&France'],['Heatwave'],1947,6,26,1947,6,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2177,590,,['spbjYnD'],590.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1950s Central and Southern United States heat waves,evsvxpy,['USA'],['Central and Southern United States&the United States'],['Heatwave'],1952,NULL,NULL,1955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2178,590,evsvxpy,[],590.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1950s Central and Southern United States heat waves,spbjYnD,['USA.14.83_1'],['East St. Louis&Saint Clair County&Illinois&the United States'],['Heatwave'],1954,7,14,1954,7,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2179,591,,['t2Qd8yH'],591.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,October 1952 Romania heat wave,XJEVrmd,['ROU'],['Romania'],['Heatwave'],1952,10,NULL,1952,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2180,591,XJEVrmd,[],591.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,October 1952 Romania heat wave,t2Qd8yH,['ROU.10_1'],['Bucharest&Romania'],['Heatwave'],1952,10,2,1952,10,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2181,592,,[],592.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1955 United Kingdom heat wave,uWwsqqs,['GBR'],['the United Kingdom'],['Heatwave'],1955,NULL,NULL,1955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2182,593,,['JzMMTHD'],593.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1960 South Australia heat wave,L6qMfu8,['AUS.8_1'],['Oodnadatta&South Australia&Australia'],['Heatwave'],1960,1,2,1960,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2184,594,,['pWCEwgA'],594.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1972 Northeastern United States heat wave,enJUYT2,"['USA.33_1,USA']","['New York&the United States', 'Northeastern United States&the United States']",['Heatwave'],1972,NULL,NULL,1972,NULL,NULL,NULL,NULL,800,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2186,595,,['cgMTUjF'],595.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1976 United Kingdom heat wave,8kvvLiv,['GBR'],['the United Kingdom'],['Heatwave'],1976,NULL,NULL,1976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2187,595,8kvvLiv,[],595.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1976 United Kingdom heat wave,cgMTUjF,['GBR.1.35.1_1'],['Cheltenham&Gloucestershire&the United Kingdom'],['Heatwave'],1976,NULL,NULL,1976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2188,596,,"['KxUggv7', '7iAWfGR', 'YUkxqE4']",596.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1980 United States heat wave,8UrQ3eH,['USA'],['the United States'],['Heatwave'],1980,NULL,NULL,1980,NULL,NULL,NULL,NULL,1000,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20000000000,20000000000,USD,Yes,1980
2189,596,8UrQ3eH,[],596.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1980 United States heat wave,KxUggv7,['USA.26.48_1'],['Kansas City&Jackson&Missouri&the United States'],['Heatwave'],1980,6,NULL,1980,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2190,596,8UrQ3eH,[],596.02,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1980 United States heat wave,7iAWfGR,['USA.44.57_1'],['Dallas/Fort Worth&Texas&the United States'],['Heatwave'],1980,NULL,NULL,1980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2191,596,8UrQ3eH,[],596.03,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1980 United States heat wave,YUkxqE4,['USA.44.243_1'],['Wichita Falls&Texas&the United States'],['Heatwave'],1980,6,28,1980,6,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2192,597,,[],597.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,August 1981 heat wave,ZM5QiUe,['AR6-47'],['Pacific Northwest&North Pacific Ocean'],['Heatwave'],1981,8,NULL,1981,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2193,598,,['sph6TPR'],598.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1983 US heat wave,nBp8pkh,"['USA.16_1,USA.26_1,USA.14_1,USA.23_1,USA.50_1,USA.15_1,USA.36_1,USA.24_1,USA.17_1,USA.28_1,USA.18_1']","['Iowa&the United States', 'Missouri&the United States', 'Illinois&the United States', 'Michigan&the United States', 'Wisconsin&the United States', 'Indiana&the United States', 'Ohio&the United States', 'Minnesota&the United States', 'Kansas&the United States', 'Nebraska&the United States', 'Kentucky&the United States']",['Heatwave'],1983,NULL,NULL,1983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195,599,,[],599.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1983 United Kingdom heat wave,wukPrgT,['GBR'],['the United Kingdom'],['Heatwave'],1983,7,NULL,1983,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196,600,,['vsuubMD'],600.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1987 Athens heat wave,ZVYcFKE,['GRC.3.1.12_1'],['Athens&Greece'],['Heatwave'],1987,7,20,1987,7,31,NULL,NULL,1001,2001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2198,601,,[],601.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1988 US heat spells,drrs2Zo,['USA'],['the United States'],['Heatwave'],1988,NULL,NULL,1988,NULL,NULL,NULL,NULL,5000,10000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2199,602,,['kxbxQmV'],602.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,1990 United Kingdom heat wave,bYX3b64,['GBR'],['the United Kingdom'],['Heatwave'],1990,NULL,NULL,1990,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
